interaction_id,message_id,customer_id,interaction_ts,action_type,device_type,landing_page_domain
I900393,M700393,C100660,2025-10-24 04:43:30,opened,web,
I900394,M700394,C100474,2025-11-07 20:18:04,ignored,both,
I900395,M700395,C100944,2025-11-13 01:27:10,ignored,web,
I900396,M700396,C100885,2025-11-27 02:20:52,opened,mobile,
I900397,M700396,C100885,2025-11-27 02:24:52,clicked_link,mobile,shophub-secure-verify.net
I900398,M700397,C100330,2025-10-19 18:41:15,ignored,both,
I900399,M700398,C100882,2025-10-26 16:50:24,opened,mobile,legit_shophub.com
I900400,M700399,C100002,2025-11-15 06:20:18,opened,mobile,
I900401,M700399,C100002,2025-11-15 06:26:18,clicked_link,mobile,shophub-secure-verify.net
I900402,M700401,C100781,2025-12-14 09:55:41,opened,both,
I900403,M700402,C100146,2025-12-12 10:41:46,opened,mobile,
I900404,M700402,C100146,2025-12-12 10:44:46,clicked_link,both,shophub-secure-verify.net
I900405,M700403,C100308,2025-11-02 03:48:24,opened,mobile,
I900406,M700406,C100213,2025-11-23 01:08:41,opened,mobile,
I900407,M700407,C100901,2025-12-01 20:06:26,ignored,web,
I900408,M700409,C100845,2025-12-14 19:31:30,opened,mobile,
I900409,M700410,C100700,2025-11-14 21:14:11,opened,mobile,
I900410,M700411,C100667,2025-11-28 10:51:06,opened,mobile,
I900411,M700411,C100667,2025-11-28 10:54:06,clicked_link,mobile,support-shophub-check.com
I900412,M700412,C100621,2025-11-24 09:11:38,ignored,both,
I900413,M700413,C100916,2025-11-23 16:17:19,reported_as_phish,web,
I900414,M700414,C100170,2025-12-02 02:35:14,opened,both,legit_shophub.com
I900415,M700415,C100779,2025-10-31 11:39:27,opened,mobile,
I900416,M700415,C100779,2025-10-31 11:41:27,clicked_link,mobile,shophub-secure-verify.net
I900417,M700418,C100610,2025-11-22 06:09:43,reported_as_phish,both,
I900418,M700419,C100310,2025-11-07 17:52:21,opened,mobile,
I900419,M700419,C100310,2025-11-07 17:55:21,reported_as_phish,web,
I900420,M700420,C100834,2025-10-25 12:25:14,opened,mobile,
I900421,M700420,C100834,2025-10-25 12:31:14,clicked_link,both,shophub-secure-verify.net
I900422,M700422,C100896,2025-10-21 10:16:14,opened,both,
I900423,M700423,C100160,2025-11-13 15:22:08,ignored,web,
I900424,M700424,C100991,2025-11-25 23:41:32,opened,mobile,
I900425,M700425,C100492,2025-12-07 01:23:55,opened,both,
I900426,M700427,C100232,2025-11-17 07:09:35,ignored,web,
I900427,M700429,C100391,2025-10-22 17:19:47,opened,web,
I900428,M700430,C100446,2025-10-23 07:03:38,opened,both,
I900429,M700430,C100446,2025-10-23 07:04:38,clicked_link,web,shophub-secure-verify.net
I900430,M700431,C100221,2025-11-11 18:59:23,ignored,mobile,
I900431,M700432,C100136,2025-10-22 18:22:35,ignored,web,
I900432,M700433,C100391,2025-12-10 20:30:47,opened,both,
I900433,M700435,C100797,2025-12-10 15:16:31,opened,both,
I900434,M700435,C100797,2025-12-10 15:19:31,reported_as_phish,both,
I900435,M700436,C100630,2025-12-11 03:03:57,opened,both,
I900436,M700437,C100074,2025-10-22 13:21:41,reported_as_phish,mobile,
I900437,M700438,C100836,2025-12-01 18:37:39,opened,both,
I900438,M700438,C100836,2025-12-01 18:40:39,clicked_link,mobile,spoof-shophub-login.com
I900439,M700438,C100836,2025-12-01 18:43:39,entered_credentials,web,spoof-shophub-login.com
I900440,M700440,C100282,2025-12-01 14:11:02,opened,mobile,
I900441,M700441,C100181,2025-12-10 21:34:26,ignored,web,
I900442,M700443,C100892,2025-11-23 12:36:04,ignored,web,
I900443,M700445,C100749,2025-11-20 13:42:48,opened,web,
I900444,M700446,C100985,2025-11-06 10:39:28,opened,mobile,
I900445,M700447,C100392,2025-12-07 17:44:31,opened,mobile,
I900446,M700448,C100582,2025-10-21 01:34:52,opened,web,
I900447,M700448,C100582,2025-10-21 01:37:52,clicked_link,web,support-shophub-check.com
I900448,M700449,C100825,2025-11-25 06:14:12,opened,both,
I900449,M700450,C100013,2025-12-05 05:32:29,opened,both,legit_shophub.com
I900450,M700452,C100093,2025-11-28 17:53:00,opened,both,
I900451,M700453,C100140,2025-12-02 02:51:33,opened,web,
I900452,M700454,C100148,2025-11-06 12:24:30,opened,web,
I900453,M700455,C100064,2025-10-19 01:57:45,opened,both,
I900454,M700455,C100064,2025-10-19 02:03:45,reported_as_phish,mobile,
I900455,M700456,C100381,2025-11-08 10:23:40,opened,mobile,
I900456,M700457,C100281,2025-12-12 05:57:56,opened,both,legit_shophub.com
I900457,M700458,C100321,2025-11-02 11:32:06,opened,both,
I900458,M700459,C100888,2025-10-28 07:26:43,opened,mobile,
I900459,M700459,C100888,2025-10-28 07:29:43,clicked_link,both,spoof-shophub-login.com
I900460,M700459,C100888,2025-10-28 07:31:43,entered_credentials,both,spoof-shophub-login.com
I900461,M700460,C100985,2025-10-19 01:05:18,opened,web,
I900462,M700461,C100387,2025-12-10 03:32:00,ignored,mobile,
I900463,M700462,C100094,2025-11-07 09:44:26,opened,web,
I900464,M700462,C100094,2025-11-07 09:48:26,clicked_link,mobile,support-shophub-check.com
I900465,M700464,C100914,2025-12-15 12:23:11,ignored,mobile,
I900466,M700465,C100530,2025-11-26 07:56:05,ignored,mobile,
I900467,M700466,C100579,2025-10-24 23:40:40,opened,mobile,
I900468,M700469,C100847,2025-12-12 00:44:15,opened,both,legit_shophub.com
I900469,M700470,C100143,2025-12-09 06:49:52,opened,mobile,
I900470,M700470,C100143,2025-12-09 06:53:52,clicked_link,mobile,shophub-secure-verify.net
I900471,M700471,C100840,2025-11-24 01:14:10,opened,both,
I900472,M700471,C100840,2025-11-24 01:19:10,clicked_link,web,support-shophub-check.com
I900473,M700472,C100006,2025-11-30 00:18:17,opened,both,
I900474,M700473,C100652,2025-12-12 11:55:12,opened,mobile,
I900475,M700473,C100652,2025-12-12 12:00:12,clicked_link,mobile,shophub-secure-verify.net
I900476,M700474,C100467,2025-10-29 02:20:57,opened,mobile,
I900477,M700476,C100752,2025-11-17 10:58:48,ignored,both,
I900478,M700479,C100010,2025-11-06 04:48:21,opened,mobile,
I900479,M700480,C100985,2025-11-02 14:13:49,opened,mobile,legit_shophub.com
I900480,M700481,C100294,2025-12-11 20:50:29,opened,both,
I900481,M700481,C100294,2025-12-11 20:55:29,clicked_link,web,shophub-secure-verify.net
I900482,M700482,C100054,2025-12-03 17:24:49,ignored,mobile,
I900483,M700483,C100631,2025-12-11 21:39:07,ignored,web,
I900484,M700484,C100364,2025-11-04 20:48:30,ignored,mobile,
I900485,M700485,C100198,2025-11-11 01:36:12,ignored,mobile,
I900486,M700486,C100006,2025-11-24 09:07:30,ignored,mobile,
I900487,M700487,C100165,2025-12-11 01:37:37,ignored,both,
I900488,M700488,C100177,2025-11-25 22:51:05,opened,mobile,
I900489,M700488,C100177,2025-11-25 22:54:05,reported_as_phish,mobile,
I900490,M700489,C100084,2025-11-14 10:21:15,opened,web,
I900491,M700489,C100084,2025-11-14 10:23:15,clicked_link,web,support-shophub-check.com
I900492,M700490,C100103,2025-10-26 16:02:00,opened,both,
I900493,M700490,C100103,2025-10-26 16:08:00,clicked_link,web,shophub-secure-verify.net
I900494,M700492,C100251,2025-12-11 23:22:00,opened,mobile,
I900495,M700492,C100251,2025-12-11 23:26:00,clicked_link,both,shophub-secure-verify.net
I900496,M700494,C100119,2025-12-14 23:42:28,opened,mobile,
I900497,M700495,C100785,2025-12-03 17:13:35,opened,both,
I900498,M700497,C100167,2025-12-09 22:45:23,opened,web,
I900499,M700497,C100167,2025-12-09 22:46:23,clicked_link,mobile,support-shophub-check.com
I900500,M700498,C100715,2025-11-10 13:47:56,opened,mobile,
I900501,M700499,C100463,2025-11-24 18:32:34,opened,both,
I900502,M700501,C100356,2025-11-23 12:17:23,opened,mobile,
I900503,M700502,C100472,2025-12-11 00:27:10,reported_as_phish,both,
I900504,M700503,C100598,2025-11-22 10:35:54,opened,both,
I900505,M700506,C100667,2025-10-19 10:42:47,ignored,web,
I900506,M700507,C100881,2025-12-12 10:51:22,opened,web,
I900507,M700508,C100352,2025-11-27 19:48:54,opened,both,
I900508,M700509,C100863,2025-11-11 08:27:45,opened,mobile,
I900509,M700509,C100863,2025-11-11 08:31:45,clicked_link,web,spoof-shophub-login.com
I900510,M700510,C100998,2025-12-11 17:25:35,opened,both,
I900511,M700510,C100998,2025-12-11 17:28:35,reported_as_phish,mobile,
I900512,M700512,C100373,2025-11-27 11:01:01,opened,web,
I900513,M700512,C100373,2025-11-27 11:03:01,reported_as_phish,mobile,
I900514,M700513,C100907,2025-12-11 16:05:24,opened,mobile,
I900515,M700513,C100907,2025-12-11 16:07:24,clicked_link,mobile,spoof-shophub-login.com
I900516,M700514,C100444,2025-10-29 08:29:05,opened,both,
I900517,M700516,C100479,2025-10-29 18:02:21,ignored,web,
I900518,M700517,C100338,2025-10-23 22:11:20,opened,both,
I900519,M700518,C100555,2025-11-07 21:44:17,opened,mobile,
I900520,M700519,C100431,2025-12-13 10:24:29,opened,both,
I900521,M700520,C100250,2025-12-09 20:23:23,opened,mobile,
I900522,M700521,C100238,2025-10-30 16:52:04,opened,mobile,
I900523,M700522,C100875,2025-12-08 01:43:56,opened,both,
I900524,M700522,C100875,2025-12-08 01:49:56,reported_as_phish,mobile,
I900525,M700523,C100215,2025-12-10 09:52:32,opened,web,
I900526,M700524,C100696,2025-11-04 15:45:03,opened,both,
I900527,M700524,C100696,2025-11-04 15:48:03,clicked_link,mobile,support-shophub-check.com
I900528,M700525,C100779,2025-11-02 08:56:02,reported_as_phish,both,
I900529,M700526,C100232,2025-10-21 14:04:09,opened,both,
I900530,M700529,C100700,2025-11-06 00:27:19,reported_as_phish,mobile,
I900531,M700530,C100652,2025-11-24 00:37:02,opened,mobile,
I900532,M700532,C100818,2025-11-13 08:42:37,opened,mobile,
I900533,M700534,C100807,2025-11-14 21:23:53,opened,both,
I900534,M700534,C100807,2025-11-14 21:27:53,reported_as_phish,mobile,
I900535,M700535,C100440,2025-11-13 12:37:38,opened,web,
I900536,M700536,C100452,2025-11-23 13:05:47,opened,web,
I900537,M700536,C100452,2025-11-23 13:10:47,clicked_link,mobile,shophub-secure-verify.net
I900538,M700537,C100120,2025-10-22 03:10:51,opened,mobile,
I900539,M700537,C100120,2025-10-22 03:14:51,clicked_link,mobile,spoof-shophub-login.com
I900540,M700538,C100955,2025-12-11 04:16:22,opened,both,
I900541,M700539,C100364,2025-11-19 20:13:58,opened,web,
I900542,M700539,C100364,2025-11-19 20:13:58,reported_as_phish,web,
I900543,M700540,C100085,2025-11-18 18:57:19,opened,mobile,legit_shophub.com
I900544,M700542,C100916,2025-12-09 09:44:28,reported_as_phish,mobile,
I900545,M700543,C100870,2025-10-21 10:09:23,opened,mobile,
I900546,M700544,C100394,2025-11-29 11:35:21,opened,both,legit_shophub.com
I900547,M700546,C100616,2025-10-15 22:10:46,ignored,mobile,
I900548,M700547,C100939,2025-11-20 01:16:10,opened,both,
I900549,M700548,C100029,2025-12-11 15:57:01,opened,both,
I900550,M700549,C100468,2025-11-08 14:53:55,opened,web,
I900551,M700550,C100180,2025-12-08 16:48:36,opened,web,legit_shophub.com
I900552,M700551,C100492,2025-12-14 15:56:43,opened,mobile,legit_shophub.com
I900553,M700552,C100525,2025-11-11 05:15:07,opened,both,
I900554,M700552,C100525,2025-11-11 05:18:07,reported_as_phish,mobile,
I900555,M700553,C100645,2025-11-27 19:03:45,opened,mobile,
I900556,M700554,C100422,2025-11-07 19:47:25,ignored,mobile,
I900557,M700556,C100277,2025-11-04 06:29:46,opened,both,legit_shophub.com
I900558,M700557,C100776,2025-10-27 21:55:23,opened,mobile,
I900559,M700558,C100788,2025-11-07 09:27:24,ignored,web,
I900560,M700559,C100028,2025-11-29 21:39:18,opened,mobile,
I900561,M700560,C100066,2025-11-01 02:07:07,opened,web,
I900562,M700560,C100066,2025-11-01 02:07:07,reported_as_phish,mobile,
I900563,M700561,C100101,2025-11-21 11:21:56,opened,both,legit_shophub.com
I900564,M700562,C100069,2025-11-11 16:30:03,reported_as_phish,mobile,
I900565,M700563,C100624,2025-11-02 01:24:01,opened,mobile,legit_shophub.com
I900566,M700564,C100949,2025-11-04 06:36:02,opened,web,
I900567,M700566,C100616,2025-12-09 02:38:36,opened,both,
I900568,M700567,C100727,2025-11-23 08:22:26,opened,mobile,
I900569,M700568,C100138,2025-11-25 12:53:31,opened,both,
I900570,M700568,C100138,2025-11-25 12:54:31,reported_as_phish,mobile,
I900571,M700569,C100516,2025-11-29 23:29:02,opened,web,
I900572,M700570,C100051,2025-11-25 03:19:40,opened,both,
I900573,M700570,C100051,2025-11-25 03:22:40,reported_as_phish,web,
I900574,M700571,C100237,2025-12-14 00:09:52,opened,web,legit_shophub.com
I900575,M700572,C100562,2025-10-27 04:03:55,opened,both,legit_shophub.com
I900576,M700573,C100594,2025-11-06 17:38:21,ignored,both,
I900577,M700575,C100054,2025-10-18 03:11:35,opened,mobile,
I900578,M700576,C100326,2025-12-15 00:52:21,ignored,both,
I900579,M700578,C100700,2025-11-22 12:05:03,opened,both,
I900580,M700579,C100925,2025-12-11 08:41:41,opened,mobile,
I900581,M700582,C100968,2025-11-28 19:17:25,opened,both,
I900582,M700582,C100968,2025-11-28 19:18:25,clicked_link,both,shophub-secure-verify.net
I900583,M700586,C100387,2025-12-02 11:35:53,opened,web,
I900584,M700588,C100552,2025-12-13 22:04:21,opened,both,
I900585,M700589,C100554,2025-11-02 21:49:04,opened,mobile,
I900586,M700589,C100554,2025-11-02 21:51:04,reported_as_phish,mobile,
I900587,M700590,C100623,2025-11-15 11:27:01,opened,mobile,
I900588,M700592,C100935,2025-11-25 07:15:22,opened,mobile,
I900589,M700593,C100961,2025-11-26 01:28:44,opened,mobile,
I900590,M700594,C100485,2025-11-02 08:59:26,ignored,both,
I900591,M700595,C100343,2025-10-20 07:04:10,opened,both,legit_shophub.com
I900592,M700596,C100250,2025-11-22 03:44:29,ignored,mobile,
I900593,M700597,C100690,2025-10-31 12:34:59,opened,mobile,
I900594,M700598,C100636,2025-11-24 03:42:53,opened,mobile,
I900595,M700599,C100445,2025-10-24 05:28:55,opened,web,
I900596,M700599,C100445,2025-10-24 05:31:55,clicked_link,mobile,spoof-shophub-login.com
I900597,M700600,C100749,2025-11-02 03:25:00,ignored,mobile,
I900598,M700601,C100810,2025-11-03 17:21:34,ignored,mobile,
I900599,M700602,C100169,2025-10-27 21:26:44,opened,web,
I900600,M700602,C100169,2025-10-27 21:30:44,clicked_link,mobile,shophub-secure-verify.net
I900601,M700602,C100169,2025-10-27 21:31:44,entered_credentials,both,shophub-secure-verify.net
I900602,M700603,C100699,2025-10-20 15:21:50,ignored,web,
I900603,M700604,C100963,2025-11-21 01:28:07,opened,mobile,legit_shophub.com
I900604,M700605,C100328,2025-12-01 06:19:04,opened,web,
I900605,M700606,C100811,2025-12-08 08:57:52,opened,both,
I900606,M700608,C100163,2025-11-24 10:36:56,opened,both,
I900607,M700608,C100163,2025-11-24 10:36:56,clicked_link,both,spoof-shophub-login.com
I900608,M700609,C100362,2025-10-23 07:39:34,opened,both,
I900609,M700610,C100870,2025-11-20 14:22:51,opened,both,
I900610,M700610,C100870,2025-11-20 14:24:51,clicked_link,mobile,support-shophub-check.com
I900611,M700614,C100035,2025-10-22 21:29:42,ignored,mobile,
I900612,M700616,C100101,2025-11-01 19:58:54,reported_as_phish,mobile,
I900613,M700617,C100143,2025-11-17 00:49:59,opened,mobile,legit_shophub.com
I900614,M700618,C100803,2025-11-16 20:31:42,opened,web,
I900615,M700619,C100117,2025-11-17 05:29:37,opened,web,
I900616,M700619,C100117,2025-11-17 05:31:37,reported_as_phish,mobile,
I900617,M700620,C100442,2025-10-30 06:56:27,opened,web,
I900618,M700621,C100448,2025-10-30 03:24:10,ignored,mobile,
I900619,M700623,C100343,2025-11-15 12:29:06,ignored,mobile,
I900620,M700624,C100013,2025-11-26 19:59:29,ignored,web,
I900621,M700625,C100197,2025-12-12 16:42:06,opened,both,
I900622,M700626,C100344,2025-12-13 21:07:46,opened,both,
I900623,M700626,C100344,2025-12-13 21:10:46,clicked_link,both,spoof-shophub-login.com
I900624,M700628,C100948,2025-10-19 07:33:54,ignored,mobile,
I900625,M700629,C100110,2025-12-11 17:51:22,opened,web,legit_shophub.com
I900626,M700630,C100775,2025-12-09 02:41:34,opened,mobile,
I900627,M700631,C100574,2025-10-26 00:44:11,ignored,web,
I900628,M700632,C100287,2025-11-27 09:49:59,opened,mobile,
I900629,M700632,C100287,2025-11-27 09:54:59,reported_as_phish,both,
I900630,M700633,C100882,2025-11-15 22:06:03,opened,mobile,legit_shophub.com
I900631,M700635,C100335,2025-11-28 14:41:46,ignored,web,
I900632,M700636,C100784,2025-11-01 04:43:21,opened,web,legit_shophub.com
I900633,M700637,C100573,2025-11-16 07:59:12,opened,mobile,
I900634,M700637,C100573,2025-11-16 08:03:12,clicked_link,mobile,support-shophub-check.com
I900635,M700638,C100179,2025-11-11 17:34:46,opened,mobile,
I900636,M700638,C100179,2025-11-11 17:35:46,reported_as_phish,mobile,
I900637,M700639,C100776,2025-12-03 13:18:11,opened,mobile,legit_shophub.com
I900638,M700640,C100818,2025-11-25 05:07:34,opened,mobile,
I900639,M700640,C100818,2025-11-25 05:13:34,clicked_link,web,support-shophub-check.com
I900640,M700641,C100943,2025-11-12 07:49:10,opened,web,
I900641,M700642,C100633,2025-11-27 02:49:47,opened,mobile,
I900642,M700642,C100633,2025-11-27 02:53:47,reported_as_phish,mobile,
I900643,M700643,C100689,2025-10-23 02:27:59,opened,both,
I900644,M700643,C100689,2025-10-23 02:30:59,reported_as_phish,mobile,
I900645,M700644,C100403,2025-12-10 23:51:53,opened,web,
I900646,M700644,C100403,2025-12-10 23:55:53,reported_as_phish,web,
I900647,M700645,C100232,2025-11-19 04:44:31,opened,mobile,
I900648,M700646,C100293,2025-10-26 09:48:07,opened,both,
I900649,M700647,C100031,2025-12-10 10:10:20,opened,mobile,legit_shophub.com
I900650,M700650,C100888,2025-10-25 04:09:11,ignored,both,
I900651,M700651,C100433,2025-11-07 02:33:40,opened,both,
I900652,M700652,C100683,2025-11-06 02:49:12,opened,web,
I900653,M700653,C100523,2025-11-15 16:19:08,opened,mobile,
I900654,M700657,C100715,2025-12-03 12:44:29,opened,both,
I900655,M700658,C100468,2025-11-09 23:09:29,ignored,mobile,
I900656,M700659,C100281,2025-11-27 21:35:15,opened,both,
I900657,M700659,C100281,2025-11-27 21:38:15,clicked_link,web,shophub-secure-verify.net
I900658,M700662,C100052,2025-11-11 08:47:27,opened,both,
I900659,M700662,C100052,2025-11-11 08:47:27,clicked_link,mobile,shophub-secure-verify.net
I900660,M700663,C100599,2025-11-26 10:20:07,opened,mobile,
I900661,M700663,C100599,2025-11-26 10:23:07,clicked_link,web,support-shophub-check.com
I900662,M700664,C100037,2025-12-11 08:01:49,opened,web,
I900663,M700665,C100324,2025-11-05 20:19:41,ignored,both,
I900664,M700672,C100617,2025-12-10 09:04:22,opened,mobile,
I900665,M700672,C100617,2025-12-10 09:08:22,reported_as_phish,both,
I900666,M700673,C100409,2025-11-13 01:33:24,opened,both,
I900667,M700673,C100409,2025-11-13 01:33:24,clicked_link,mobile,shophub-secure-verify.net
I900668,M700675,C100250,2025-12-07 21:22:43,opened,mobile,
I900669,M700676,C100570,2025-12-11 05:00:44,opened,both,
I900670,M700677,C100605,2025-12-10 01:01:42,opened,both,
I900671,M700677,C100605,2025-12-10 01:01:42,reported_as_phish,mobile,
I900672,M700678,C100785,2025-10-17 23:49:17,opened,web,
I900673,M700678,C100785,2025-10-17 23:53:17,reported_as_phish,web,
I900674,M700679,C100121,2025-12-13 14:04:08,opened,both,
I900675,M700681,C100404,2025-11-19 10:32:56,opened,mobile,
I900676,M700681,C100404,2025-11-19 10:36:56,reported_as_phish,mobile,
I900677,M700682,C100006,2025-11-26 20:08:59,opened,web,
I900678,M700683,C100717,2025-11-27 17:44:51,opened,both,
I900679,M700684,C100719,2025-11-03 05:36:37,ignored,mobile,
I900680,M700685,C100548,2025-10-18 05:06:22,opened,mobile,
I900681,M700686,C100298,2025-11-12 01:59:55,opened,mobile,
I900682,M700688,C100837,2025-11-27 06:21:37,opened,mobile,
I900683,M700689,C100429,2025-11-23 20:10:53,opened,mobile,
I900684,M700689,C100429,2025-11-23 20:13:53,clicked_link,both,support-shophub-check.com
I900685,M700690,C100559,2025-11-04 20:24:45,opened,mobile,
I900686,M700690,C100559,2025-11-04 20:26:45,reported_as_phish,mobile,
I900687,M700693,C100214,2025-11-25 02:13:29,opened,both,
I900688,M700694,C100809,2025-11-05 10:09:16,opened,mobile,
I900689,M700695,C100949,2025-11-27 16:09:00,opened,web,
I900690,M700696,C100982,2025-11-01 22:50:24,ignored,web,
I900691,M700697,C100489,2025-11-03 02:03:06,ignored,web,
I900692,M700701,C100023,2025-12-03 09:40:27,opened,both,legit_shophub.com
