order_id,customer_id,order_ts,order_value,payment_method,is_refunded,is_chargeback,is_fraud_related
O800388,C100144,2025-10-29 10:36:22,19.99,credit_card,False,False,False
O800389,C100144,2025-12-07 10:31:09,179.99,debit_card,False,False,False
O800390,C100144,2025-10-27 13:24:38,149.99,credit_card,False,False,False
O800391,C100144,2025-11-25 11:45:30,12.99,credit_card,False,False,False
O800392,C100145,2025-12-11 11:34:08,29.99,paypal,False,False,False
O800393,C100146,2025-12-04 10:14:27,19.99,debit_card,True,False,False
O800394,C100146,2025-10-19 09:36:13,39.99,paypal,False,False,False
O800395,C100146,2025-10-23 11:05:45,39.99,credit_card,False,False,False
O800396,C100146,2025-11-28 19:48:01,9.99,paypal,False,False,False
O800397,C100147,2025-11-27 10:14:25,12.99,credit_card,False,False,False
O800398,C100147,2025-10-16 15:42:12,129.99,credit_card,False,False,False
O800399,C100148,2025-11-02 21:48:29,19.99,debit_card,False,False,False
O800400,C100148,2025-10-18 20:39:21,49.99,debit_card,False,False,False
O800401,C100148,2025-11-06 13:27:49,39.99,debit_card,False,False,False
O800402,C100149,2025-10-30 20:44:52,12.99,credit_card,False,False,False
O800403,C100149,2025-12-02 12:28:01,49.99,paypal,True,False,False
O800404,C100149,2025-11-09 09:46:21,24.99,paypal,False,False,False
O800405,C100150,2025-11-19 17:58:23,129.99,credit_card,False,False,False
O800406,C100150,2025-11-02 18:21:24,49.99,credit_card,False,False,False
O800407,C100150,2025-10-31 14:11:41,39.99,paypal,False,False,False
O800408,C100150,2025-10-17 12:31:52,179.99,credit_card,False,False,False
O800409,C100150,2025-11-20 22:40:16,49.99,debit_card,False,False,False
O800410,C100150,2025-11-14 20:17:45,89.99,credit_card,False,False,False
O800411,C100151,2025-12-13 12:32:44,399.0,credit_card,False,False,False
O800412,C100151,2025-11-14 18:34:40,49.99,debit_card,False,False,False
O800413,C100152,2025-12-06 20:17:16,29.99,credit_card,False,False,False
O800414,C100152,2025-10-23 19:46:17,179.99,paypal,False,False,False
O800415,C100153,2025-12-11 17:11:31,12.99,credit_card,False,False,False
O800416,C100153,2025-12-14 17:29:30,29.99,credit_card,False,False,False
O800417,C100154,2025-10-17 17:12:27,79.99,debit_card,True,False,False
O800418,C100155,2025-11-23 19:17:09,49.99,paypal,False,False,False
O800419,C100155,2025-10-31 20:41:09,149.99,debit_card,False,False,False
O800420,C100155,2025-10-20 12:03:10,29.99,debit_card,False,False,False
O800421,C100156,2025-11-28 22:42:57,19.99,debit_card,False,False,False
O800422,C100156,2025-11-15 12:42:18,149.99,debit_card,False,False,False
O800423,C100156,2025-10-18 10:59:31,29.99,credit_card,False,False,False
O800424,C100157,2025-12-02 15:37:17,49.99,credit_card,False,False,False
O800425,C100157,2025-12-07 12:28:07,49.99,credit_card,False,False,False
O800426,C100157,2025-10-28 17:55:14,12.99,credit_card,False,False,False
O800427,C100158,2025-11-17 20:12:23,29.99,credit_card,False,False,False
O800428,C100158,2025-11-09 12:51:55,99.99,paypal,False,False,False
O800429,C100158,2025-11-12 16:15:31,24.99,debit_card,False,False,False
O800430,C100158,2025-11-25 22:17:13,79.99,credit_card,False,False,False
O800431,C100159,2025-11-27 22:07:08,49.99,credit_card,False,False,False
O800432,C100159,2025-10-29 12:34:07,12.99,credit_card,False,False,False
O800433,C100159,2025-12-15 21:00:09,29.99,debit_card,True,False,False
O800434,C100159,2025-11-14 17:57:09,39.99,credit_card,False,False,False
O800435,C100159,2025-12-03 21:06:43,89.99,debit_card,False,False,False
O800436,C100159,2025-10-21 11:54:12,9.99,credit_card,False,False,False
O800437,C100160,2025-12-10 10:27:42,29.99,paypal,False,False,False
O800438,C100160,2025-10-21 13:44:49,39.99,credit_card,False,False,False
O800439,C100161,2025-10-24 09:52:42,29.99,credit_card,False,False,False
O800440,C100161,2025-11-05 17:39:20,12.99,credit_card,False,False,False
O800441,C100161,2025-11-25 13:03:44,29.99,credit_card,False,False,False
O800442,C100162,2025-10-26 16:50:52,39.99,credit_card,False,False,False
O800443,C100162,2025-11-21 18:58:57,49.99,credit_card,True,False,False
O800444,C100163,2025-10-31 11:04:50,19.99,credit_card,False,False,False
O800445,C100163,2025-11-30 11:19:53,9.99,credit_card,False,False,False
O800446,C100163,2025-10-23 21:11:16,9.99,credit_card,False,False,False
O800447,C100163,2025-10-29 18:25:16,9.99,credit_card,False,False,False
O800448,C100164,2025-10-26 22:59:26,249.99,debit_card,False,False,False
O800449,C100165,2025-10-19 14:45:54,9.99,credit_card,False,False,False
O800450,C100166,2025-11-12 09:00:27,12.99,credit_card,False,False,False
O800451,C100167,2025-12-01 09:23:22,79.99,credit_card,False,False,False
O800452,C100167,2025-12-12 18:07:29,24.99,credit_card,False,False,False
O800453,C100168,2025-11-10 11:45:13,49.99,debit_card,False,False,False
O800454,C100168,2025-10-26 15:47:29,179.99,debit_card,True,False,False
O800455,C100169,2025-10-26 19:08:51,39.99,credit_card,False,False,False
O800456,C100170,2025-10-31 17:33:28,24.99,credit_card,False,False,False
O800457,C100170,2025-12-06 11:08:12,49.99,credit_card,False,False,False
O800458,C100171,2025-11-21 08:25:36,12.99,paypal,False,False,False
O800459,C100171,2025-11-17 15:21:50,29.99,debit_card,False,False,False
O800460,C100171,2025-12-09 09:31:35,29.99,credit_card,False,False,False
O800461,C100171,2025-12-02 19:24:33,24.99,credit_card,False,False,False
O800462,C100172,2025-10-27 11:09:01,179.99,debit_card,False,False,False
O800463,C100172,2025-10-31 17:19:50,149.99,paypal,False,False,False
O800464,C100173,2025-11-11 11:12:01,9.99,debit_card,False,False,False
O800465,C100173,2025-12-01 21:31:13,49.99,credit_card,False,False,False
O800466,C100173,2025-12-14 22:26:57,9.99,paypal,False,False,False
O800467,C100173,2025-10-23 10:25:00,39.99,credit_card,False,False,False
O800468,C100174,2025-11-22 12:01:51,79.99,credit_card,False,False,False
O800469,C100174,2025-10-19 16:47:03,99.99,debit_card,False,False,False
O800470,C100175,2025-12-02 18:07:21,39.99,credit_card,False,False,False
O800471,C100175,2025-10-26 20:08:33,12.99,credit_card,False,False,False
O800472,C100175,2025-12-15 08:45:35,79.99,credit_card,False,False,False
O800473,C100175,2025-12-11 11:22:29,39.99,debit_card,False,False,False
O800474,C100176,2025-11-08 13:09:39,29.99,credit_card,False,False,False
O800475,C100176,2025-11-17 18:58:54,99.99,debit_card,False,False,False
O800476,C100176,2025-11-30 18:27:28,19.99,debit_card,True,False,False
O800477,C100176,2025-10-15 08:08:56,29.99,debit_card,False,False,False
O800478,C100177,2025-11-25 14:56:00,249.99,debit_card,False,False,False
O800479,C100177,2025-12-06 08:26:01,399.0,paypal,False,False,False
O800480,C100177,2025-11-11 14:06:47,29.99,paypal,False,False,False
O800481,C100178,2025-12-06 12:16:52,29.99,credit_card,False,False,False
O800482,C100178,2025-10-22 22:42:33,19.99,credit_card,False,False,False
O800483,C100178,2025-11-29 16:54:37,19.99,credit_card,False,False,False
O800484,C100178,2025-11-10 14:32:40,89.99,credit_card,False,False,False
O800485,C100178,2025-11-12 20:35:43,12.99,debit_card,False,False,False
O800486,C100179,2025-12-09 09:04:32,29.99,paypal,False,False,False
O800487,C100179,2025-11-15 12:37:48,9.99,credit_card,False,False,False
O800488,C100179,2025-11-25 15:24:36,179.99,credit_card,False,False,False
O800489,C100179,2025-12-03 08:37:14,99.99,credit_card,False,False,False
O800490,C100179,2025-11-19 15:33:24,19.99,credit_card,False,False,False
O800491,C100180,2025-11-15 17:46:20,29.99,credit_card,False,False,False
O800492,C100180,2025-11-21 17:19:40,29.99,credit_card,False,False,False
O800493,C100180,2025-11-04 10:08:43,149.99,credit_card,False,False,False
O800494,C100180,2025-11-13 12:55:16,24.99,debit_card,False,False,False
O800495,C100180,2025-11-12 13:23:20,39.99,credit_card,False,False,False
O800496,C100181,2025-12-11 10:38:23,12.99,paypal,False,False,False
O800497,C100181,2025-11-29 09:03:46,9.99,paypal,False,False,False
O800498,C100181,2025-12-14 18:37:02,79.99,credit_card,False,False,False
O800499,C100182,2025-11-04 09:27:28,19.99,credit_card,False,False,False
O800500,C100182,2025-11-28 22:48:26,49.99,paypal,False,False,False
O800501,C100182,2025-11-12 08:50:23,19.99,credit_card,False,False,False
O800502,C100182,2025-11-25 19:28:48,9.99,credit_card,False,False,False
O800503,C100183,2025-12-08 15:46:54,9.99,paypal,False,False,False
O800504,C100183,2025-10-20 10:15:07,19.99,credit_card,True,False,False
O800505,C100183,2025-11-20 14:40:54,249.99,credit_card,False,False,False
O800506,C100184,2025-10-26 19:12:17,179.99,credit_card,True,False,False
O800507,C100184,2025-11-15 21:37:29,12.99,credit_card,False,False,False
O800508,C100184,2025-12-12 19:20:27,39.99,credit_card,False,False,False
O800509,C100184,2025-10-28 09:23:20,249.99,credit_card,False,False,False
O800510,C100185,2025-12-05 08:54:44,9.99,credit_card,False,False,False
O800511,C100186,2025-10-28 21:52:10,49.99,credit_card,False,False,False
O800512,C100186,2025-12-08 14:27:13,899.0,debit_card,False,False,False
O800513,C100186,2025-11-26 08:16:31,49.99,debit_card,False,False,False
O800514,C100187,2025-11-21 13:54:07,49.99,credit_card,False,False,False
O800515,C100188,2025-10-31 10:36:08,49.99,credit_card,False,False,False
O800516,C100188,2025-11-12 18:34:48,29.99,debit_card,False,False,False
O800517,C100188,2025-11-02 12:26:06,1199.0,credit_card,False,False,False
O800518,C100188,2025-10-25 12:05:44,39.99,credit_card,False,False,False
O800519,C100189,2025-11-02 21:42:41,39.99,paypal,False,False,False
O800520,C100189,2025-11-29 20:55:26,39.99,debit_card,False,False,False
O800521,C100190,2025-11-28 21:01:20,129.99,paypal,False,False,False
O800522,C100190,2025-11-29 18:29:59,19.99,paypal,False,False,False
O800523,C100191,2025-11-12 15:43:36,39.99,paypal,True,False,False
O800524,C100191,2025-11-25 21:00:18,99.99,credit_card,False,False,False
O800525,C100192,2025-10-23 14:35:14,29.99,credit_card,False,False,False
O800526,C100192,2025-12-07 16:11:14,129.99,credit_card,False,False,False
O800527,C100192,2025-11-25 17:27:22,24.99,credit_card,False,False,False
O800528,C100193,2025-11-21 19:50:11,49.99,credit_card,False,False,False
O800529,C100194,2025-10-19 19:49:09,9.99,credit_card,False,False,False
O800530,C100194,2025-12-07 22:03:19,19.99,credit_card,False,False,False
O800531,C100194,2025-11-11 14:13:06,9.99,paypal,False,False,False
O800532,C100194,2025-11-16 09:58:19,49.99,debit_card,False,False,False
O800533,C100194,2025-12-06 18:07:14,19.99,paypal,False,False,False
O800534,C100194,2025-12-08 16:01:55,24.99,credit_card,False,False,False
O800535,C100194,2025-10-22 22:08:16,49.99,debit_card,False,False,False
O800536,C100195,2025-11-05 22:56:12,29.99,credit_card,False,False,False
O800537,C100195,2025-11-01 14:40:19,249.99,paypal,False,False,False
O800538,C100195,2025-12-09 21:21:26,29.99,credit_card,False,False,False
O800539,C100195,2025-12-13 15:01:03,249.99,credit_card,False,False,False
O800540,C100196,2025-10-30 17:44:41,12.99,credit_card,False,False,False
O800541,C100196,2025-12-15 12:00:11,179.99,credit_card,False,False,False
O800542,C100197,2025-11-10 15:16:51,9.99,debit_card,False,False,False
O800543,C100198,2025-11-07 17:29:48,179.99,paypal,False,False,False
O800544,C100198,2025-12-02 22:50:21,12.99,credit_card,False,False,False
O800545,C100198,2025-12-07 20:53:10,29.99,credit_card,False,False,False
O800546,C100199,2025-10-28 17:01:12,99.99,credit_card,False,False,False
O800547,C100199,2025-11-13 10:44:29,39.99,paypal,False,False,False
O800548,C100199,2025-11-30 19:23:53,499.0,credit_card,False,False,False
O800549,C100199,2025-11-27 08:37:35,9.99,credit_card,False,False,False
O800550,C100199,2025-10-25 17:00:17,9.99,credit_card,False,False,False
O800551,C100199,2025-12-12 17:20:10,49.99,debit_card,False,False,False
O800552,C100200,2025-11-13 12:51:03,149.99,debit_card,False,False,False
O800553,C100200,2025-11-03 17:14:10,9.99,credit_card,False,False,False
O800554,C100200,2025-10-16 11:03:24,24.99,credit_card,False,False,False
O800555,C100200,2025-10-21 10:25:23,49.99,credit_card,False,False,False
O800556,C100201,2025-12-03 11:42:01,39.99,credit_card,False,False,False
O800557,C100202,2025-11-02 12:23:42,24.99,debit_card,False,False,False
O800558,C100202,2025-11-30 17:59:45,29.99,paypal,False,False,False
O800559,C100203,2025-10-23 17:11:10,149.99,credit_card,False,False,False
O800560,C100204,2025-10-28 21:12:12,149.99,credit_card,True,False,False
O800561,C100204,2025-10-26 22:32:59,99.99,paypal,False,False,False
O800562,C100204,2025-10-22 18:49:09,24.99,credit_card,False,False,False
O800563,C100204,2025-12-13 12:40:07,12.99,credit_card,False,False,False
O800564,C100205,2025-11-28 15:11:34,19.99,credit_card,False,False,False
O800565,C100205,2025-12-04 12:23:42,49.99,debit_card,False,False,False
O800566,C100205,2025-11-09 12:35:36,49.99,credit_card,False,False,False
O800567,C100206,2025-12-08 16:34:42,19.99,credit_card,False,False,False
O800568,C100206,2025-11-20 22:45:44,12.99,paypal,False,False,False
O800569,C100206,2025-10-19 21:13:28,49.99,debit_card,False,False,False
O800570,C100207,2025-11-18 15:55:53,19.99,debit_card,False,False,False
O800571,C100208,2025-10-29 13:33:20,249.99,credit_card,False,False,False
O800572,C100208,2025-10-24 16:53:38,49.99,credit_card,False,False,False
O800573,C100209,2025-12-10 14:52:16,699.0,debit_card,False,False,False
O800574,C100209,2025-11-12 13:22:22,29.99,debit_card,False,False,False
O800575,C100210,2025-11-02 14:55:28,24.99,paypal,False,False,False
O800576,C100210,2025-12-11 22:25:27,19.99,debit_card,True,False,False
O800577,C100211,2025-10-19 16:33:19,19.99,credit_card,False,False,False
O800578,C100211,2025-11-17 19:45:45,29.99,credit_card,True,False,False
O800579,C100211,2025-10-23 16:46:06,24.99,debit_card,False,False,False
O800580,C100211,2025-11-25 08:52:13,9.99,credit_card,False,False,False
O800581,C100211,2025-12-04 20:02:12,49.99,credit_card,False,False,False
O800582,C100212,2025-11-12 20:43:14,9.99,paypal,False,False,False
O800583,C100212,2025-10-20 14:23:04,89.99,debit_card,False,False,False
O800584,C100213,2025-10-19 08:25:49,89.99,paypal,False,False,False
O800585,C100213,2025-12-08 14:32:46,24.99,credit_card,False,False,False
O800586,C100213,2025-10-25 18:40:16,12.99,paypal,False,False,False
O800587,C100213,2025-11-23 10:02:18,19.99,credit_card,False,False,False
O800588,C100214,2025-11-19 15:30:04,9.99,debit_card,False,False,False
O800589,C100214,2025-12-09 16:42:54,12.99,credit_card,False,False,False
O800590,C100215,2025-10-29 22:17:34,29.99,debit_card,False,False,False
O800591,C100215,2025-11-19 10:50:38,12.99,credit_card,False,False,False
O800592,C100215,2025-11-25 16:24:59,99.99,credit_card,False,False,False
O800593,C100216,2025-12-12 16:36:39,24.99,paypal,False,False,False
O800594,C100216,2025-11-10 21:53:40,49.99,debit_card,False,False,False
O800595,C100216,2025-12-11 21:14:11,12.99,paypal,False,False,False
O800596,C100217,2025-11-03 08:34:30,39.99,credit_card,False,False,False
O800597,C100217,2025-10-19 13:03:46,29.99,credit_card,False,False,False
O800598,C100218,2025-11-10 13:37:24,39.99,debit_card,False,False,False
O800599,C100218,2025-11-15 13:09:14,12.99,credit_card,False,False,False
O800600,C100218,2025-10-17 15:04:02,19.99,paypal,False,False,False
O800601,C100219,2025-10-31 22:31:17,24.99,credit_card,True,False,False
O800602,C100219,2025-12-10 14:47:01,24.99,credit_card,False,False,False
O800603,C100219,2025-10-19 09:46:21,9.99,credit_card,False,False,False
O800604,C100219,2025-10-18 11:29:38,39.99,credit_card,False,False,False
O800605,C100219,2025-10-26 15:15:10,39.99,credit_card,False,False,False
O800606,C100219,2025-12-11 09:37:20,49.99,credit_card,False,False,False
O800607,C100219,2025-11-10 16:28:24,179.99,credit_card,False,False,False
O800608,C100220,2025-11-25 12:06:58,29.99,credit_card,False,False,False
O800609,C100220,2025-10-27 22:51:50,179.99,credit_card,False,False,False
O800610,C100220,2025-12-01 21:44:14,19.99,debit_card,False,False,False
O800611,C100220,2025-11-06 08:53:35,179.99,debit_card,False,False,False
O800612,C100220,2025-12-07 18:58:24,49.99,credit_card,True,False,False
O800613,C100221,2025-11-05 10:55:56,19.99,credit_card,False,False,False
O800614,C100221,2025-11-06 13:21:02,24.99,credit_card,True,False,False
O800615,C100221,2025-11-17 08:52:07,99.99,credit_card,False,False,False
O800616,C100221,2025-11-12 22:41:57,49.99,credit_card,False,False,False
O800617,C100222,2025-11-15 18:58:30,89.99,paypal,False,False,False
O800618,C100222,2025-12-06 13:53:58,1199.0,credit_card,True,False,False
O800619,C100222,2025-11-22 21:42:28,9.99,debit_card,False,False,False
O800620,C100222,2025-12-12 16:39:51,49.99,credit_card,False,False,False
O800621,C100222,2025-11-24 09:15:26,39.99,credit_card,False,False,False
O800622,C100223,2025-11-04 18:13:48,89.99,credit_card,False,False,False
O800623,C100224,2025-10-20 21:01:12,29.99,credit_card,False,False,False
O800624,C100224,2025-12-15 14:12:53,12.99,credit_card,False,False,False
O800625,C100224,2025-11-09 13:35:20,12.99,credit_card,False,False,False
O800626,C100224,2025-11-06 12:23:06,699.0,credit_card,False,False,False
O800627,C100225,2025-12-08 19:34:19,49.99,debit_card,False,False,False
O800628,C100225,2025-10-16 10:16:25,19.99,debit_card,False,False,False
O800629,C100225,2025-10-30 11:30:56,9.99,credit_card,False,False,False
O800630,C100226,2025-11-25 10:44:53,79.99,debit_card,False,False,False
O800631,C100226,2025-11-21 20:42:39,39.99,credit_card,False,False,False
O800632,C100226,2025-12-10 16:52:56,399.0,paypal,True,False,False
O800633,C100226,2025-11-04 11:29:13,19.99,paypal,False,False,False
