customer_id,country,device_type,is_prime_member,lifetime_orders,risk_segment,phish_messages,has_phishing_history,interactions_clicked_link,interactions_entered_credentials,interactions_ignored,interactions_opened,interactions_reported_as_phish,suspicious_login_events,suspicious_logins_after_phish,orders_total_value,orders_avg_value,orders_cnt,fraud_orders_after_phish,incident_count,risk_score_raw,risk_score,risk_bucket
C100756,US,web,True,49,medium,11,True,2,0,1,12,2,0.0,0.0,99.97,33.32333333333333,3,0.0,0.0,5.8,14.57286432160804,low
C100757,US,mobile,False,20,low,21,True,2,1,8,15,2,1.0,1.0,79.99,79.99,1,0.0,1.0,24.1,60.55276381909548,high
C100758,UK,web,True,34,medium,18,True,5,0,5,14,2,0.0,0.0,179.99,179.99,1,0.0,0.0,9.1,22.864321608040203,medium
C100759,UK,mobile,True,30,medium,25,True,3,0,5,20,3,0.0,0.0,315.93,45.13285714285714,7,0.0,0.0,13.2,33.165829145728644,medium
C100760,FR,mobile,True,6,low,17,True,1,0,4,13,4,0.0,0.0,144.97,48.32333333333333,3,0.0,0.0,8.8,22.1105527638191,medium
C100761,US,web,False,6,low,17,True,2,0,5,13,2,0.0,0.0,34.98,17.49,2,0.0,0.0,8.7,21.85929648241206,medium
C100762,ES,mobile,False,24,low,10,True,0,0,5,5,2,0.0,0.0,24.99,24.99,1,0.0,0.0,5.1,12.814070351758794,low
C100763,CA,web,True,45,medium,20,True,3,0,2,19,3,0.0,0.0,79.98,39.99,2,0.0,0.0,10.2,25.628140703517587,medium
C100764,UK,mobile,True,14,low,24,True,3,0,9,18,0,0.0,0.0,1499.0,1499.0,1,0.0,0.0,12.1,30.40201005025126,medium
C100765,FR,web,True,40,medium,12,True,1,0,1,10,2,0.0,0.0,489.9500000000001,97.99,5,0.0,0.0,6.5,16.331658291457288,low
C100766,IN,mobile,True,43,medium,23,True,4,0,2,18,4,0.0,0.0,504.94,84.15666666666667,6,0.0,0.0,12.1,30.40201005025126,medium
C100767,UK,mobile,False,3,low,20,True,5,1,4,16,2,1.0,1.0,179.98000000000002,89.99000000000001,2,0.0,1.0,23.7,59.54773869346734,high
C100768,BR,mobile,False,4,low,21,True,1,0,5,17,2,0.0,0.0,229.98,114.99,2,0.0,0.0,10.7,26.884422110552766,medium
C100769,UK,web,True,36,medium,20,True,3,1,3,18,1,1.0,1.0,1428.96,285.79200000000003,5,0.0,1.0,24.0,60.301507537688444,high
C100770,DE,mobile,False,35,medium,16,True,2,0,5,11,1,0.0,0.0,613.96,122.792,5,0.0,0.0,8.5,21.35678391959799,medium
C100771,US,mobile,False,9,low,15,True,1,0,4,10,0,0.0,0.0,102.98,51.489999999999995,2,0.0,0.0,7.7,19.34673366834171,low
C100772,ES,both,False,14,low,13,True,2,0,3,10,0,0.0,0.0,49.99,49.99,1,0.0,0.0,6.6,16.582914572864322,low
C100773,UK,both,True,38,medium,23,True,2,0,6,20,4,0.0,0.0,1443.95,240.65833333333333,6,0.0,1.0,17.1,42.964824120603026,high
C100774,DE,mobile,False,19,low,19,True,2,0,3,18,3,0.0,0.0,29.99,29.99,1,0.0,0.0,9.6,24.12060301507538,medium
C100775,US,both,False,32,low,21,True,0,0,11,9,2,0.0,0.0,329.97,109.99,3,0.0,0.0,10.8,27.1356783919598,medium
C100776,US,both,True,36,medium,25,True,3,0,5,20,2,0.0,0.0,479.96,119.99,4,0.0,0.0,12.9,32.41206030150754,medium
C100777,US,both,True,6,medium,28,True,6,0,6,19,2,0.0,0.0,1041.98,347.32666666666665,3,0.0,0.0,14.3,35.92964824120603,medium
C100778,US,mobile,False,16,low,20,True,0,0,10,7,3,0.0,0.0,289.96000000000004,72.49000000000001,4,0.0,0.0,10.4,26.13065326633166,medium
C100779,US,both,True,23,medium,22,True,3,0,4,15,4,0.0,0.0,194.96,48.74,4,0.0,1.0,16.4,41.20603015075377,high
C100780,IN,web,False,23,low,17,True,0,0,2,12,1,0.0,0.0,374.97,124.99,3,0.0,0.0,8.8,22.1105527638191,medium
C100781,US,web,True,5,low,20,True,1,0,7,15,1,0.0,0.0,109.97,36.656666666666666,3,0.0,0.0,10.3,25.879396984924625,medium
C100782,IN,both,False,24,low,21,True,3,0,6,13,0,0.0,0.0,199.98,99.99,2,0.0,0.0,10.7,26.884422110552766,medium
C100783,US,web,True,40,medium,22,True,3,0,4,17,7,0.0,0.0,212.97000000000003,70.99000000000001,3,0.0,0.0,11.3,28.39195979899498,medium
C100784,ES,both,False,17,medium,13,True,1,0,5,11,0,0.0,0.0,768.96,153.792,5,0.0,0.0,7.0,17.587939698492463,low
C100785,US,mobile,False,28,low,19,True,3,0,6,11,3,0.0,0.0,29.99,29.99,1,0.0,0.0,9.6,24.12060301507538,medium
C100786,IN,web,True,27,medium,20,True,2,1,4,16,1,1.0,1.0,299.98,149.99,2,1.0,2.0,30.7,77.1356783919598,critical
C100787,US,both,True,19,medium,18,True,2,0,3,14,5,0.0,0.0,99.97,33.32333333333333,3,0.0,0.0,9.3,23.366834170854275,medium
C100788,US,mobile,True,19,low,34,True,2,0,10,22,2,0.0,0.0,29.979999999999997,14.989999999999998,2,0.0,0.0,17.2,43.21608040201005,high
C100789,IN,web,False,21,low,19,True,1,0,9,6,0,0.0,0.0,99.97,33.32333333333333,3,0.0,0.0,9.8,24.62311557788945,medium
C100790,US,both,True,36,medium,27,True,3,0,3,20,6,0.0,0.0,129.96,32.49,4,0.0,0.0,13.9,34.924623115577894,medium
C100791,IN,web,True,43,medium,17,True,1,0,4,14,1,0.0,0.0,139.95,27.99,5,0.0,0.0,9.0,22.61306532663317,medium
C100792,US,mobile,True,23,low,22,True,3,0,7,18,1,0.0,0.0,29.99,29.99,1,0.0,1.0,16.1,40.45226130653267,high
C100793,US,both,True,7,medium,18,True,1,0,2,17,2,0.0,0.0,372.93,53.27571428571429,7,0.0,0.0,9.7,24.371859296482413,medium
C100794,MX,mobile,True,27,medium,24,True,2,0,5,15,4,0.0,0.0,114.96,28.74,4,0.0,1.0,17.4,43.71859296482412,high
C100795,IN,mobile,True,44,medium,11,True,0,0,4,9,3,0.0,0.0,222.96,55.74,4,0.0,0.0,5.9,14.824120603015077,low
C100796,IN,both,False,3,low,26,True,1,0,10,17,3,0.0,0.0,39.99,39.99,1,0.0,0.0,13.1,32.91457286432161,medium
C100797,US,mobile,True,46,medium,20,True,3,1,4,13,3,1.0,1.0,359.96000000000004,89.99000000000001,4,1.0,2.0,30.9,77.63819095477388,critical
C100798,IN,mobile,False,18,low,15,True,3,0,3,9,3,0.0,0.0,192.96999999999997,64.32333333333332,3,0.0,0.0,7.8,19.597989949748744,low
C100799,US,web,False,21,low,17,True,2,0,5,10,3,0.0,0.0,19.99,19.99,1,0.0,0.0,8.6,21.608040201005025,medium
C100800,CA,web,True,9,low,15,True,2,0,4,13,1,0.0,0.0,82.97,27.656666666666663,3,0.0,0.0,7.8,19.597989949748744,low
C100801,CA,web,True,12,medium,20,True,2,0,5,13,2,0.0,0.0,121.93,17.41857142857143,7,0.0,0.0,10.7,26.884422110552766,medium
C100802,US,both,True,34,medium,28,True,1,0,2,17,5,0.0,0.0,144.95,28.99,5,0.0,0.0,14.5,36.4321608040201,medium
C100803,AU,mobile,False,12,low,15,True,0,0,5,10,2,0.0,0.0,269.97,89.99000000000001,3,0.0,0.0,7.8,19.597989949748744,low
C100804,US,mobile,True,4,low,18,True,0,0,4,13,2,0.0,0.0,49.99,49.99,1,0.0,0.0,9.1,22.864321608040203,medium
C100805,IN,web,False,6,low,15,True,1,0,5,8,1,0.0,0.0,162.95999999999998,40.739999999999995,4,0.0,1.0,12.9,32.41206030150754,medium
C100806,AU,mobile,False,2,low,20,True,1,0,6,11,1,0.0,0.0,304.96000000000004,76.24000000000001,4,0.0,0.0,10.4,26.13065326633166,medium
C100807,US,mobile,False,3,low,29,True,3,1,8,17,6,1.0,1.0,119.98,59.989999999999995,2,0.0,1.0,28.2,70.85427135678393,critical
C100808,US,web,True,47,medium,21,True,2,0,6,15,1,0.0,0.0,274.96000000000004,68.74000000000001,4,0.0,0.0,10.9,27.386934673366834,medium
C100809,US,both,True,21,medium,19,True,3,1,2,16,2,1.0,1.0,59.98,29.99,2,0.0,1.0,23.2,58.29145728643216,high
C100810,US,both,True,22,medium,16,True,2,0,4,13,0,0.0,0.0,222.95,44.59,5,0.0,0.0,8.5,21.35678391959799,medium
C100811,US,mobile,True,58,high,23,True,4,1,3,18,3,1.0,1.0,449.96,112.49,4,1.0,2.0,32.4,81.4070351758794,critical
C100812,US,web,True,44,medium,21,True,1,0,2,20,1,0.0,0.0,54.98,27.49,2,0.0,0.0,10.7,26.884422110552766,medium
C100813,US,both,True,23,medium,13,True,2,0,1,9,3,0.0,0.0,1383.97,345.9925,4,0.0,0.0,6.9,17.33668341708543,low
C100814,BR,mobile,True,31,medium,20,True,1,0,2,18,1,0.0,0.0,29.99,29.99,1,0.0,0.0,10.1,25.376884422110553,medium
C100815,FR,both,True,6,medium,23,True,5,0,7,16,3,0.0,0.0,519.9300000000001,74.2757142857143,7,0.0,0.0,12.2,30.653266331658294,medium
C100816,MX,web,True,51,high,15,True,1,0,5,10,0,0.0,0.0,52.98,26.49,2,0.0,0.0,7.7,19.34673366834171,low
C100817,FR,mobile,False,15,low,24,True,1,0,8,15,3,0.0,0.0,89.97999999999999,44.989999999999995,2,0.0,0.0,12.2,30.653266331658294,medium
C100818,BR,mobile,False,28,low,14,True,1,0,4,8,1,0.0,0.0,1348.99,674.495,2,0.0,1.0,12.2,30.653266331658294,medium
C100819,UK,web,True,16,low,19,True,3,0,9,11,0,0.0,0.0,104.96,26.24,4,0.0,0.0,9.9,24.874371859296485,medium
C100820,ES,mobile,False,36,medium,20,True,2,0,4,13,5,0.0,0.0,808.96,161.792,5,0.0,0.0,10.5,26.381909547738694,medium
C100821,IN,web,True,12,low,22,True,4,1,6,16,2,1.0,1.0,179.97,59.99,3,0.0,1.0,24.8,62.311557788944725,high
C100822,US,mobile,True,60,high,17,True,2,0,2,11,5,0.0,0.0,79.98,39.99,2,0.0,0.0,8.7,21.85929648241206,medium
C100823,AU,mobile,True,41,medium,18,True,2,0,1,13,1,0.0,0.0,1055.9,105.59,10,0.0,0.0,10.0,25.12562814070352,medium
C100824,US,both,True,9,medium,24,True,2,0,6,15,4,0.0,0.0,1253.97,313.4925,4,0.0,0.0,12.4,31.155778894472363,medium
C100825,AU,mobile,False,18,low,15,True,2,0,0,14,0,0.0,0.0,67.97,22.656666666666663,3,0.0,0.0,7.8,19.597989949748744,low
C100826,US,mobile,True,55,medium,16,True,3,0,5,11,2,0.0,0.0,174.97000000000003,58.323333333333345,3,0.0,0.0,8.3,20.854271356783922,medium
C100827,US,mobile,True,35,medium,20,True,3,0,9,14,0,0.0,0.0,564.97,141.2425,4,0.0,0.0,10.4,26.13065326633166,medium
C100828,MX,mobile,False,18,low,13,True,2,0,3,12,2,0.0,0.0,24.99,24.99,1,0.0,0.0,6.6,16.582914572864322,low
C100829,US,mobile,True,19,medium,23,True,4,0,2,19,3,0.0,0.0,162.97000000000003,54.323333333333345,3,0.0,0.0,11.8,29.648241206030153,medium
C100830,IN,mobile,False,28,low,23,True,4,0,8,13,3,0.0,0.0,59.98,29.99,2,0.0,0.0,11.7,29.39698492462312,medium
C100831,US,mobile,False,40,medium,15,True,3,0,3,13,1,0.0,0.0,89.98,44.99,2,0.0,0.0,7.7,19.34673366834171,low
C100832,IN,mobile,True,14,medium,12,True,1,0,2,11,2,0.0,0.0,908.99,454.495,2,0.0,0.0,6.2,15.577889447236181,low
C100833,US,mobile,False,11,low,21,True,3,0,7,15,2,0.0,0.0,179.98000000000002,89.99000000000001,2,0.0,0.0,10.7,26.884422110552766,medium
C100834,UK,both,True,45,medium,23,True,5,1,2,22,3,1.0,1.0,339.95000000000005,67.99000000000001,5,1.0,2.0,32.5,81.65829145728644,critical
C100835,IN,web,True,16,medium,16,True,4,0,2,17,2,0.0,0.0,12.99,12.99,1,0.0,1.0,13.1,32.91457286432161,medium
C100836,BR,both,False,20,medium,27,True,4,1,4,17,3,0.0,0.0,74.98,37.49,2,0.0,0.0,17.7,44.47236180904523,high
C100837,UK,web,False,19,low,24,True,3,0,6,14,3,0.0,0.0,29.99,29.99,1,0.0,0.0,12.1,30.40201005025126,medium
C100838,MX,both,True,21,medium,21,True,3,0,3,19,4,0.0,0.0,149.99,149.99,1,0.0,1.0,15.6,39.19597989949749,medium
C100839,US,both,True,42,medium,18,True,2,0,4,13,4,0.0,0.0,62.97,20.99,3,0.0,0.0,9.3,23.366834170854275,medium
C100840,US,web,True,18,medium,19,True,4,0,4,15,1,0.0,0.0,279.98,139.99,2,0.0,0.0,9.7,24.371859296482413,medium
C100841,AU,mobile,False,18,low,21,True,5,0,7,17,0,0.0,0.0,19.99,19.99,1,0.0,0.0,10.6,26.63316582914573,medium
C100842,IN,mobile,True,38,medium,30,True,6,1,6,20,2,0.0,0.0,119.98,59.989999999999995,2,0.0,0.0,19.2,48.24120603015076,high
C100843,CA,mobile,False,40,medium,16,True,3,1,3,11,1,0.0,0.0,109.97,36.656666666666666,3,0.0,0.0,12.3,30.90452261306533,medium
C100844,UK,both,True,35,medium,25,True,3,0,8,19,4,0.0,0.0,518.99,259.495,2,0.0,1.0,17.7,44.47236180904523,high
C100845,US,both,False,23,medium,14,True,2,0,4,12,0,0.0,0.0,129.99,129.99,1,0.0,0.0,7.1,17.8391959798995,low
C100846,US,mobile,True,17,medium,23,True,8,0,2,20,3,0.0,0.0,324.95,64.99,5,0.0,0.0,12.0,30.150753768844222,medium
C100847,IN,both,True,33,medium,19,True,4,0,4,18,3,0.0,0.0,209.98,104.99,2,0.0,1.0,14.7,36.934673366834176,medium
C100848,UK,both,False,3,low,7,True,0,0,5,4,0,0.0,0.0,448.99,224.495,2,0.0,0.0,3.7,9.296482412060302,low
C100849,US,mobile,False,9,low,21,True,3,1,5,13,1,1.0,1.0,279.97,93.32333333333334,3,1.0,2.0,31.3,78.64321608040201,critical
C100850,US,mobile,True,67,high,16,True,5,0,3,13,1,0.0,0.0,62.97,20.99,3,0.0,0.0,8.3,20.854271356783922,medium
C100851,IN,mobile,False,19,low,24,True,1,0,3,16,4,0.0,0.0,219.98,109.99,2,0.0,0.0,12.2,30.653266331658294,medium
C100852,BR,both,False,19,medium,16,True,1,1,5,12,1,1.0,1.0,289.96000000000004,72.49000000000001,4,0.0,1.0,21.9,55.02512562814071,high
C100853,AU,mobile,False,29,medium,19,True,2,1,3,14,3,1.0,1.0,152.95999999999998,38.239999999999995,4,0.0,1.0,23.4,58.79396984924624,high
C100854,US,mobile,False,12,low,21,True,3,1,5,12,1,0.0,0.0,49.98,24.99,2,0.0,0.0,14.7,36.934673366834176,medium
C100855,US,both,False,25,medium,24,True,3,0,5,17,3,0.0,0.0,1123.95,187.325,6,0.0,0.0,12.6,31.658291457286435,medium
C100856,MX,mobile,False,13,low,22,True,4,0,5,16,1,0.0,0.0,79.98,39.99,2,0.0,0.0,11.2,28.14070351758794,medium
C100857,ES,both,False,2,low,22,True,1,0,11,12,1,0.0,0.0,39.98,19.99,2,0.0,0.0,11.2,28.14070351758794,medium
C100858,IN,web,True,10,low,22,True,3,0,10,13,2,0.0,0.0,69.97,23.323333333333338,3,0.0,0.0,11.3,28.39195979899498,medium
C100859,US,both,True,7,low,21,True,1,1,5,16,5,1.0,1.0,9.99,9.99,1,0.0,1.0,24.1,60.55276381909548,high
C100860,IN,mobile,False,29,medium,20,True,2,0,3,15,1,0.0,0.0,274.98,137.49,2,0.0,0.0,10.2,25.628140703517587,medium
C100861,CA,web,True,54,medium,20,True,4,0,4,15,2,0.0,0.0,124.98,62.489999999999995,2,0.0,0.0,10.2,25.628140703517587,medium
C100862,FR,both,False,15,low,19,True,0,0,2,16,2,0.0,0.0,29.99,29.99,1,0.0,0.0,9.6,24.12060301507538,medium
C100863,UK,mobile,True,31,medium,26,True,8,0,5,23,1,0.0,0.0,65.97,21.99,3,0.0,0.0,13.3,33.41708542713568,medium
C100864,ES,both,False,20,low,11,True,0,0,3,7,1,0.0,0.0,59.98,29.99,2,0.0,0.0,5.7,14.321608040201006,low
C100865,IN,mobile,False,30,low,23,True,3,0,8,17,1,0.0,0.0,69.98,34.99,2,0.0,0.0,11.7,29.39698492462312,medium
C100866,US,web,True,6,low,14,True,3,0,3,10,1,0.0,0.0,89.99,89.99,1,0.0,0.0,7.1,17.8391959798995,low
C100867,UK,both,True,27,medium,12,True,3,0,1,13,0,0.0,0.0,39.98,19.99,2,0.0,0.0,6.2,15.577889447236181,low
C100868,DE,mobile,True,23,medium,19,True,4,0,2,17,1,0.0,0.0,698.96,139.792,5,0.0,0.0,10.0,25.12562814070352,medium
C100869,IN,mobile,False,2,low,14,True,2,0,7,7,1,0.0,0.0,42.98,21.49,2,0.0,0.0,7.2,18.090452261306535,low
C100870,BR,mobile,False,10,low,24,True,4,0,4,15,4,0.0,0.0,538.99,269.495,2,0.0,0.0,12.2,30.653266331658294,medium
C100871,AU,mobile,True,24,medium,17,True,1,1,4,12,0,1.0,1.0,938.99,469.495,2,1.0,2.0,29.2,73.36683417085428,critical
C100872,US,mobile,True,24,medium,14,True,2,1,3,10,1,0.0,0.0,169.97,56.656666666666666,3,0.0,0.0,11.3,28.39195979899498,medium
C100873,UK,web,False,14,low,15,True,0,0,5,11,0,0.0,0.0,9.99,9.99,1,0.0,0.0,7.6,19.095477386934675,low
C100874,CA,mobile,True,13,low,8,True,0,0,1,9,2,0.0,0.0,209.98,104.99,2,0.0,0.0,4.2,10.552763819095478,low
C100875,US,mobile,True,35,medium,17,True,3,0,5,14,2,0.0,0.0,608.97,152.2425,4,0.0,0.0,8.9,22.36180904522613,medium
C100876,US,both,False,4,low,15,True,3,0,5,11,2,0.0,0.0,49.98,24.99,2,0.0,0.0,7.7,19.34673366834171,low
C100877,US,mobile,True,26,low,19,True,1,0,7,14,2,0.0,0.0,19.99,19.99,1,0.0,1.0,14.6,36.68341708542714,medium
C100878,IN,mobile,False,6,low,14,True,1,0,5,10,2,0.0,0.0,129.96,32.49,4,0.0,1.0,12.4,31.155778894472363,medium
C100879,BR,both,False,13,low,22,True,2,0,6,17,1,0.0,0.0,274.98,137.49,2,0.0,1.0,16.2,40.7035175879397,high
C100880,IN,web,True,35,medium,21,True,2,0,4,16,2,0.0,0.0,149.99,149.99,1,0.0,0.0,10.6,26.63316582914573,medium
C100881,US,web,True,53,high,22,True,5,1,4,21,2,0.0,0.0,162.94,27.156666666666663,6,0.0,0.0,15.6,39.19597989949749,medium
C100882,IN,web,False,5,low,17,True,0,0,6,16,2,0.0,0.0,52.97,17.656666666666666,3,0.0,0.0,8.8,22.1105527638191,medium
C100883,BR,mobile,True,29,medium,20,True,3,0,4,14,1,0.0,0.0,119.97,39.99,3,0.0,0.0,10.3,25.879396984924625,medium
C100884,MX,mobile,True,21,medium,19,True,3,0,2,14,1,0.0,0.0,826.97,206.7425,4,0.0,0.0,9.9,24.874371859296485,medium
C100885,IN,both,False,28,medium,26,True,3,0,4,22,6,0.0,0.0,279.98,139.99,2,0.0,0.0,13.2,33.165829145728644,medium
C100886,UK,mobile,True,48,medium,16,True,3,0,3,12,1,0.0,0.0,334.94,55.82333333333333,6,0.0,0.0,8.6,21.608040201005025,medium
C100887,FR,web,False,3,low,19,True,3,0,4,16,1,0.0,0.0,129.99,129.99,1,0.0,0.0,9.6,24.12060301507538,medium
C100888,US,both,True,2,low,21,True,4,3,6,11,3,1.0,1.0,838.98,279.66,3,1.0,2.0,39.3,98.74371859296483,critical
C100889,US,web,True,27,medium,15,True,1,0,9,8,0,0.0,0.0,499.98,249.99,2,0.0,1.0,12.7,31.90954773869347,medium
C100890,US,mobile,True,21,medium,24,True,4,1,1,19,4,1.0,1.0,2007.99,669.33,3,2.0,3.0,39.8,100.0,critical
C100891,IN,both,False,32,medium,22,True,8,0,2,17,5,0.0,0.0,164.97,54.99,3,0.0,0.0,11.3,28.39195979899498,medium
C100892,US,mobile,True,42,medium,19,True,4,1,6,13,0,1.0,1.0,9.99,9.99,1,0.0,1.0,23.1,58.04020100502513,high
C100893,MX,web,True,15,low,24,True,3,1,12,13,2,0.0,0.0,1133.97,283.4925,4,0.0,0.0,16.4,41.20603015075377,high
C100894,IN,web,False,19,low,21,True,1,0,8,14,2,0.0,0.0,39.99,39.99,1,0.0,1.0,15.6,39.19597989949749,medium
C100895,ES,both,False,34,medium,18,True,2,0,3,13,3,0.0,0.0,1447.98,361.995,4,0.0,0.0,9.4,23.61809045226131,medium
C100896,CA,mobile,True,26,medium,12,True,2,0,3,10,3,0.0,0.0,142.97,47.656666666666666,3,0.0,0.0,6.3,15.829145728643217,low
C100897,US,mobile,True,53,medium,20,True,4,0,3,17,3,0.0,0.0,149.96,37.49,4,0.0,0.0,10.4,26.13065326633166,medium
C100898,IN,mobile,True,30,medium,30,True,5,0,1,25,4,0.0,0.0,314.97,104.99,3,0.0,0.0,15.3,38.44221105527638,medium
C100899,CA,web,True,64,high,17,True,4,0,2,17,1,0.0,0.0,1588.97,397.2425,4,0.0,0.0,8.9,22.36180904522613,medium
C100900,IN,mobile,False,16,low,20,True,0,0,5,16,0,0.0,0.0,69.98,34.99,2,0.0,0.0,10.2,25.628140703517587,medium
C100901,MX,mobile,False,6,low,20,True,2,0,7,12,4,0.0,0.0,129.99,129.99,1,0.0,0.0,10.1,25.376884422110553,medium
C100902,UK,web,True,24,medium,21,True,5,0,5,17,2,0.0,0.0,29.99,29.99,1,0.0,0.0,10.6,26.63316582914573,medium
C100903,BR,web,False,32,low,26,True,4,0,9,15,3,0.0,0.0,19.99,19.99,1,0.0,0.0,13.1,32.91457286432161,medium
C100904,US,mobile,True,17,medium,21,True,3,2,2,16,5,0.0,0.0,1348.95,224.825,6,0.0,0.0,19.1,47.989949748743726,high
C100905,US,mobile,True,58,medium,23,True,5,0,4,15,5,0.0,0.0,159.96999999999997,53.32333333333332,3,0.0,0.0,11.8,29.648241206030153,medium
C100906,US,web,False,11,low,23,True,1,0,2,17,2,0.0,0.0,149.97,49.99,3,0.0,0.0,11.8,29.648241206030153,medium
C100907,US,web,False,5,low,30,True,2,0,7,18,4,0.0,0.0,129.99,129.99,1,0.0,1.0,20.1,50.50251256281408,high
C100908,FR,both,False,31,medium,14,True,3,1,5,11,1,1.0,1.0,99.98,49.99,2,0.0,1.0,20.7,52.01005025125629,high
C100909,US,mobile,False,19,medium,20,True,3,0,3,16,8,0.0,0.0,379.97,126.65666666666668,3,0.0,0.0,10.3,25.879396984924625,medium
C100910,US,mobile,False,13,low,18,True,3,1,6,12,2,1.0,1.0,224.97,74.99,3,0.0,1.0,22.8,57.286432160804026,high
C100911,DE,mobile,True,57,high,15,True,1,0,4,8,3,0.0,0.0,92.97,30.99,3,0.0,0.0,7.8,19.597989949748744,low
C100912,BR,mobile,False,5,low,19,True,2,0,8,14,2,0.0,0.0,109.97,36.656666666666666,3,0.0,0.0,9.8,24.62311557788945,medium
C100913,CA,mobile,True,11,low,17,True,3,0,4,12,3,0.0,0.0,109.97,36.656666666666666,3,0.0,0.0,8.8,22.1105527638191,medium
C100914,US,mobile,True,22,medium,19,True,2,0,2,15,0,0.0,0.0,99.99,99.99,1,0.0,0.0,9.6,24.12060301507538,medium
C100915,FR,mobile,False,25,low,29,True,2,0,9,19,1,0.0,0.0,169.97,56.656666666666666,3,0.0,0.0,14.8,37.185929648241206,medium
C100916,MX,mobile,False,6,low,21,True,6,1,5,15,5,1.0,1.0,109.98,54.989999999999995,2,0.0,1.0,24.2,60.80402010050252,high
C100917,DE,both,True,30,medium,19,True,3,1,6,15,2,1.0,1.0,2680.95,382.99285714285713,7,2.0,3.0,37.7,94.72361809045228,critical
C100918,US,mobile,False,27,medium,19,True,6,1,3,16,0,0.0,0.0,19.99,19.99,1,0.0,0.0,13.6,34.17085427135679,medium
C100919,US,mobile,False,23,low,16,True,1,0,6,10,3,0.0,0.0,921.96,184.392,5,0.0,0.0,8.5,21.35678391959799,medium
C100920,US,mobile,True,47,medium,31,True,3,0,4,24,6,0.0,0.0,99.98,49.989999999999995,2,0.0,1.0,20.7,52.01005025125629,high
C100921,BR,mobile,False,18,low,20,True,0,0,6,10,1,0.0,0.0,62.98,31.49,2,0.0,0.0,10.2,25.628140703517587,medium
C100922,FR,both,False,6,low,22,True,4,0,6,16,3,0.0,0.0,249.99,249.99,1,0.0,0.0,11.1,27.889447236180906,medium
C100923,US,both,False,11,low,18,True,0,0,2,17,3,0.0,0.0,59.97,19.99,3,0.0,0.0,9.3,23.366834170854275,medium
C100924,FR,both,True,27,medium,21,True,1,0,4,13,1,0.0,0.0,1508.99,754.495,2,0.0,0.0,10.7,26.884422110552766,medium
C100925,AU,web,False,7,low,19,True,1,0,3,13,3,0.0,0.0,89.97999999999999,44.989999999999995,2,0.0,1.0,14.7,36.934673366834176,medium
C100926,MX,mobile,False,20,low,20,True,5,0,5,15,0,0.0,0.0,9.99,9.99,1,0.0,0.0,10.1,25.376884422110553,medium
C100927,FR,mobile,False,20,low,20,True,0,0,8,13,3,0.0,0.0,149.99,149.99,1,0.0,0.0,10.1,25.376884422110553,medium
C100928,AU,mobile,True,51,medium,20,True,1,1,5,14,5,1.0,1.0,212.96,53.239999999999995,4,1.0,2.0,30.9,77.63819095477388,critical
C100929,FR,mobile,True,35,medium,19,True,2,1,5,17,1,1.0,1.0,242.97000000000003,80.99000000000001,3,0.0,1.0,23.3,58.5427135678392,high
C100930,MX,both,False,11,low,13,True,1,0,5,8,2,0.0,0.0,9.99,9.99,1,0.0,0.0,6.6,16.582914572864322,low
C100931,ES,mobile,True,29,medium,21,True,4,1,4,13,6,1.0,1.0,888.96,177.792,5,1.0,2.0,31.5,79.14572864321609,critical
C100932,CA,mobile,True,6,low,19,True,1,0,7,12,0,0.0,0.0,89.98,44.99,2,0.0,0.0,9.7,24.371859296482413,medium
C100933,UK,mobile,True,52,medium,18,True,5,0,1,14,1,0.0,0.0,119.98,59.989999999999995,2,0.0,0.0,9.2,23.115577889447234,medium
C100934,US,both,True,59,high,14,True,3,0,1,13,2,0.0,0.0,24.99,24.99,1,0.0,0.0,7.1,17.8391959798995,low
C100935,IN,mobile,False,22,medium,19,True,5,0,1,16,2,0.0,0.0,219.98,109.99,2,0.0,0.0,9.7,24.371859296482413,medium
C100936,ES,web,True,9,low,28,True,5,1,7,19,5,1.0,1.0,978.97,244.7425,4,1.0,2.0,34.9,87.68844221105529,critical
C100937,ES,mobile,True,56,medium,26,True,4,0,9,19,3,0.0,0.0,172.95999999999998,43.239999999999995,4,0.0,0.0,13.4,33.66834170854272,medium
C100938,US,web,False,10,low,25,True,2,0,11,12,2,0.0,0.0,39.98,19.99,2,0.0,0.0,12.7,31.90954773869347,medium
C100939,US,web,True,21,medium,20,True,3,0,4,14,1,0.0,0.0,19.99,19.99,1,0.0,0.0,10.1,25.376884422110553,medium
C100940,IN,mobile,False,28,medium,21,True,1,0,5,16,4,0.0,0.0,79.98,39.99,2,0.0,0.0,10.7,26.884422110552766,medium
C100941,US,web,True,29,medium,12,True,2,0,3,11,3,0.0,0.0,129.97,43.32333333333333,3,0.0,0.0,6.3,15.829145728643217,low
C100942,US,mobile,False,18,low,28,True,1,0,8,20,2,0.0,0.0,89.98,44.99,2,0.0,0.0,14.2,35.678391959799,medium
C100943,US,both,False,16,low,17,True,4,0,3,13,2,0.0,0.0,878.98,292.99333333333334,3,0.0,0.0,8.8,22.1105527638191,medium
C100944,IN,both,False,16,low,18,True,1,0,5,11,1,0.0,0.0,579.96,144.99,4,0.0,0.0,9.4,23.61809045226131,medium
C100945,US,mobile,True,36,medium,14,True,0,0,3,9,1,0.0,0.0,82.97,27.656666666666663,3,0.0,0.0,7.3,18.34170854271357,low
